AALST|HERZELE|17829|1335
AALST|HEUSDEN-ZOLDER|109703|4199
AALST|HEUVELLAND|107273|4271
AALST|HOEGAARDEN|77441|3096
AALST|HOEILAART|52118|2325
AALST|HOESELT|127571|4630
AALST|HOLSBEEK|64243|2533
AALST|HOOGLEDE|95213|3762
AALST|HOOGSTRATEN|100877|4242
AALST|HOREBEKE|33919|2357
AALST|HOUTHALEN-HELCHTEREN|111956|4050
AALST|HOUTHULST|107373|4403
AALST|HOVE|67568|2918
AALST|HULDENBERG|60823|2636
AALST|HULSHOUT|86807|3901
AALST|ICHTEGEM|89202|3676
AALST|IEPER|99875|3884
AALST|INGELMUNSTER|69910|3082
AALST|IZEGEM|75826|3365
AALST|JABBEKE|77401|2850
AALST|KALMTHOUT|92913|4274
AALST|KAMPENHOUT|45395|2181
AALST|KAPELLEN|78669|3650
AALST|KAPELLE-OP-DEN-BOS|41567|2008
AALST|KAPRIJKE|60039|3100
AALST|KASTERLEE|110489|4491
AALST|KEERBERGEN|56753|3157
AALST|KINROOI|149365|5925
AALST|KLUISBERGEN|61942|3081
AALST|KNESSELARE|66598|2745
AALST|KNOKKE-HEIST|95723|4271
AALST|KOEKELARE|98451|3777
AALST|KOKSIJDE|114187|4230
AALST|KONTICH|64408|2602
AALST|KORTEMARK|88217|3586
AALST|KORTENAKEN|91211|3618
AALST|KORTENBERG|45892|2117
AALST|KORTESSEM|121975|4404
AALST|KORTRIJK|70153|2663
AALST|KRAAINEM|41669|1874
AALST|KRUIBEKE|72810|3046
AALST|KRUISHOUTEM|50423|2038
AALST|KUURNE|68992|2995
AALST|LAAKDAL|101292|4312
AALST|LAARNE|33809|1694
AALST|LANAKEN|137198|5236
AALST|LANDEN|92882|3526
AALST|LANGEMARK-POELKAPELLE|101810|3865
AALST|LEBBEKE|15521|1439
AALST|LEDE|8624|1033
AALST|LEDEGEM|85069|3455
AALST|LENDELEDE|71709|3082
AALST|LENNIK|24542|1782
AALST|LEOPOLDSBURG|113251|4703
AALST|LEUVEN|59442|2749
AALST|LICHTERVELDE|87440|3258
AALST|LIEDEKERKE|14078|987
AALST|LIER|66972|3123
AALST|LIERDE|26961|1884
AALST|LILLE|94796|3909
AALST|LINKEBEEK|36098|2062
AALST|LINT|65445|3014
AALST|LINTER|87099|3602
AALST|LOCHRISTI|40797|1960
AALST|LOKEREN|50993|2252
AALST|LOMMEL|141178|5568
AALST|LONDERZEEL|38333|1744
AALST|LO-RENINGE|114029|4603
AALST|LOVENDEGEM|45832|2149
AALST|LUBBEEK|73095|3196
AALST|LUMMEN|101768|3875
AALST|MAARKEDAL|55379|2756
AALST|MAASEIK|146290|5615
AALST|MAASMECHELEN|136492|4898
AALST|MACHELEN|39494|1885
AALST|MALDEGEM|67874|3335
AALST|MALLE|90902|3940
AALST|MECHELEN|51019|2415
AALST|MEERHOUT|120299|4615
AALST|MEEUWEN-GRUITRODE|132811|5025
AALST|MEISE|29997|1353
AALST|MELLE|28823|1361
AALST|MENEN|82619|3268
AALST|MERCHTEM|17271|1578
AALST|MERELBEKE|27876|1423
AALST|MERKSPLAS|105968|4701
AALST|MESEN|99239|3941
AALST|MEULEBEKE|67561|3282
AALST|MIDDELKERKE|100571|3771
AALST|MOERBEKE|34856|3003
AALST|MOL|116395|5365
AALST|MOORSLEDE|90468|3662
AALST|MORTSEL|69249|3093
AALST|NAZARETH|40247|1988
AALST|NEERPELT|137690|5178
AALST|NEVELE|46188|1981
AALST|NIEL|53133|2450
AALST|NIEUWERKERKEN|107066|4413
AALST|NIEUWPOORT|105255|3790
AALST|NIJLEN|74959|3769
AALST|NINOVE|13741|1115
AALST|OLEN|95690|4013
AALST|OOSTENDE|88743|3166
AALST|OOSTERZELE|23002|1214
AALST|OOSTKAMP|66934|2648
AALST|OOSTROZEBEKE|65102|2913
AALST|OPGLABBEEK|127939|4770
AALST|OPWIJK|13328|1272
AALST|OUDENAARDE|49967|2436
AALST|OUDENBURG|84821|3137
AALST|OUD-HEVERLEE|55221|2489
AALST|OUD-TURNHOUT|108173|4519
AALST|OVERIJSE|54812|2410
AALST|OVERPELT|136162|5166
AALST|PEER|127742|5017
AALST|PEPINGEN|26152|1827
AALST|PITTEM|66177|3351
AALST|POPERINGE|112153|4428
AALST|PUTTE|66365|2875
AALST|PUURS|49133|2198
AALST|RANST|74555|3590
AALST|RAVELS|113404|4846
AALST|RETIE|114369|4618
AALST|RIEMST|139416|5014
AALST|RIJKEVORSEL|96995|4386
AALST|ROESELARE|94472|3656
AALST|RONSE|45333|3037
AALST|ROOSDAAL|15813|1269
AALST|ROTSELAAR|65735|2763
AALST|RUISELEDE|56807|2787
AALST|RUMST|58608|2348
AALST|SCHELLE|54972|2434
AALST|SCHERPENHEUVEL-ZICHEM|83661|3399
AALST|SCHILDE|76644|3648
AALST|SCHOTEN|71772|3491
AALST|SINT-AMANDS|22591|2325
AALST|SINT-GENESIUS-RODE|42046|2212
AALST|SINT-GILLIS-WAAS|71428|3185
AALST|SINT-KATELIJNE-WAVER|60005|2542
AALST|SINT-LAUREINS|63101|3473
AALST|SINT-LIEVENS-HOUTEM|19010|1385
AALST|SINT-MARTENS-LATEM|34932|1666
AALST|SINT-NIKLAAS|62517|2428
AALST|SINT-PIETERS-LEEUW|34832|1829
AALST|SINT-TRUIDEN|96107|4282
AALST|SPIERE-HELKIJN|80056|3489
AALST|STABROEK|82734|3570
AALST|STADEN|103715|4148
AALST|STEENOKKERZEEL|42428|2055
AALST|STEKENE|65608|3169
AALST|TEMSE|65035|2642
AALST|TERNAT|16112|1031
AALST|TERVUREN|47692|2043
AALST|TESSENDERLO|97954|4196
AALST|TIELT|61391|3061
AALST|TIELT-WINGE|82603|3249
AALST|TIENEN|77423|3148
AALST|TONGEREN|119731|4609
AALST|TORHOUT|81736|3187
AALST|TREMELO|71572|3141
AALST|TURNHOUT|104437|4380
AALST|VEURNE|113422|4078
AALST|VILVOORDE|34436|1711
AALST|VLETEREN|112438|4459
AALST|VOEREN|142544|5290
AALST|VORSELAAR|94292|4251
AALST|VOSSELAAR|101597|4242
AALST|WAARSCHOOT|49973|2433
AALST|WAASMUNSTER|24590|2265
AALST|WACHTEBEKE|50739|2532
AALST|WAREGEM|57162|2488
AALST|WELLEN|122209|4770
AALST|WEMMEL|27434|1413
AALST|WERVIK|87302|3395
AALST|WESTERLO|88690|3925
AALST|WETTEREN|24973|1432
AALST|WEVELGEM|77132|2977
AALST|WEZEMBEEK-OPPEM|42284|1769
AALST|WICHELEN|13328|1456
AALST|WIELSBEKE|61640|2612
AALST|WIJNEGEM|71228|3314
AALST|WILLEBROEK|46762|2193
AALST|WINGENE|66871|2767
AALST|WOMMELGEM|71280|3298
AALST|WORTEGEM-PETEGEM|57791|2552
AALST|WUUSTWEZEL|94902|4021
AALST|ZANDHOVEN|81088|3560
AALST|ZAVENTEM|38756|1771
AALST|ZEDELGEM|74318|2913
AALST|ZELE|21922|2094
AALST|ZELZATE|54707|2638
AALST|ZEMST|47478|2141
AALST|ZINGEM|43881|2156
AALST|ZOERSEL|87368|3682
AALST|ZOMERGEM|52583|2416
AALST|ZONHOVEN|111045|4174
AALST|ZONNEBEKE|95996|3580
AALST|ZOTTEGEM|23443|1747
AALST|ZOUTLEEUW|89887|3728
AALST|ZUIENKERKE|83692|3326
AALST|ZULTE|53667|2340
AALST|ZUTENDAAL|129212|4729
AALST|ZWALM|28769|2077
AALST|ZWEVEGEM|68132|2650
AALST|ZWIJNDRECHT|65943|3064
AALTER|AALTER|0|0
AALTER|AARSCHOT|117084|4257
AALTER|AARTSELAAR|84893|3341
AALTER|AFFLIGEM|56379|2208
AALTER|ALKEN|160745|5602
AALTER|ALVERINGEM|85501|3124
AALTER|ANTWERPEN|79329|3222
AALTER|ANZEGEM|54334|2174
AALTER|ARDOOIE|24054|1500
AALTER|ARENDONK|135090|4988
AALTER|AS|171206|5890
AALTER|ASSE|61965|2487
AALTER|ASSENEDE|38438|2045
AALTER|AVELGEM|63528|2776
AALTER|BAARLE-HERTOG|139462|5536
AALTER|BALEN|137139|5530
AALTER|BEERNEM|12755|1023
AALTER|BEERSE|118542|4358
AALTER|BEERSEL|79542|2881
AALTER|BEGIJNENDIJK|122929|4524
AALTER|BEKKEVOORT|127787|4406
AALTER|BERINGEN|142041|5141
AALTER|BERLAAR|109342|4480
AALTER|BERLARE|50098|2474
AALTER|BERTEM|94965|3454
AALTER|BEVER|64459|3277
AALTER|BEVEREN|70309|2860
AALTER|BIERBEEK|105514|3888
AALTER|BILZEN|171345|5894
AALTER|BLANKENBERGE|54149|2522
AALTER|BOCHOLT|186286|6815
AALTER|BOECHOUT|93339|3825
AALTER|BONHEIDEN|97455|3885
AALTER|BOOM|79368|3342
AALTER|BOORTMEERBEEK|96517|3762
AALTER|BORGLOON|162082|5862
AALTER|BORNEM|67243|2666
AALTER|BORSBEEK|88393|3457
AALTER|BOUTERSEM|110915|3892
AALTER|BRAKEL|58002|2881
AALTER|BRASSCHAAT|94289|3605
AALTER|BRECHT|109348|3961
AALTER|BREDENE|54520|2242
AALTER|BREE|183545|6769
AALTER|BRUGGE|45203|2171
AALTER|BUGGENHOUT|65069|3198
AALTER|DAMME|32332|1878
AALTER|DE HAAN|54962|2526
AALTER|DE PANNE|85577|3275
AALTER|DE PINTE|25054|1290
AALTER|DEERLIJK|56872|2156
AALTER|DEINZE|14934|1078
AALTER|DENDERLEEUW|53201|2256
AALTER|DENDERMONDE|56652|2534
AALTER|DENTERGEM|17801|1268
AALTER|DESSEL|137604|5209
AALTER|DESTELBERGEN|33897|1440
AALTER|DIEPENBEEK|164744|5648
AALTER|DIEST|131925|4729
AALTER|DIKSMUIDE|73221|2802
AALTER|DILBEEK|68948|2587
AALTER|DILSEN-STOKKEM|179952|6189
AALTER|DROGENBOS|76189|2822
AALTER|DUFFEL|95718|3698
AALTER|EDEGEM|86443|3413
AALTER|EEKLO|15934|1210
AALTER|ERPE-MERE|43808|1847
AALTER|ESSEN|118737|4907
AALTER|EVERGEM|27947|1453
AALTER|GALMAARDEN|63756|3237
AALTER|GAVERE|36447|1667
AALTER|GEEL|124264|4835
AALTER|GEETBETS|142617|5158
AALTER|GENK|166975|5714
AALTER|GENT|22919|1454
AALTER|GERAARDSBERGEN|56988|2848
AALTER|GINGELOM|137581|4733
AALTER|GISTEL|57254|2200
AALTER|GLABBEEK|121426|4689
AALTER|GOOIK|68658|2950
AALTER|GRIMBERGEN|75348|2803
AALTER|GROBBENDONK|108891|4070
AALTER|HAACHT|97091|4091
AALTER|HAALTERT|50200|2024
AALTER|HALEN|135771|4708
AALTER|HALLE|88726|3325
AALTER|HAM|140955|5190
AALTER|HAMME|61532|2593
AALTER|HAMONT-ACHEL|172169|6816
AALTER|HARELBEKE|33129|2469
AALTER|HASSELT|157245|5459
AALTER|HECHTEL-EKSEL|153196|5995
AALTER|HEERS|155959|5330
AALTER|HEIST-OP-DEN-BERG|117828|4858
AALTER|HEMIKSEM|84403|3479
AALTER|HERENT|102408|3648
AALTER|HERENTALS|111030|4248
AALTER|HERENTHOUT|110751|4267
AALTER|HERK-DE-STAD|140407|5071
AALTER|HERNE|69844|3136
AALTER|HERSELT|127094|4787
AALTER|HERSTAPPE|159398|5411
AALTER|HERZELE|49878|2243
AALTER|HEUSDEN-ZOLDER|153450|5454
AALTER|HEUVELLAND|74734|3636
AALTER|HOEGAARDEN|121188|4351
AALTER|HOEILAART|95865|3580
AALTER|HOESELT|171319|5885
AALTER|HOLSBEEK|107990|3787
AALTER|HOOGLEDE|33931|2186
AALTER|HOOGSTRATEN|118834|4414
AALTER|HOREBEKE|53587|2585
AALTER|HOUTHALEN-HELCHTEREN|155703|5305
AALTER|HOUTHULST|46007|2985
AALTER|HOVE|91549|3623
AALTER|HULDENBERG|104570|3890
AALTER|HULSHOUT|122076|4932
AALTER|ICHTEGEM|55394|2484
AALTER|IEPER|67336|3249
AALTER|INGELMUNSTER|25404|1684
AALTER|IZEGEM|30706|2058
AALTER|JABBEKE|43593|1658
AALTER|KALMTHOUT|110870|4447
AALTER|KAMPENHOUT|89142|3435
AALTER|KAPELLEN|96626|3823
AALTER|KAPELLE-OP-DEN-BOS|85315|3262
AALTER|KAPRIJKE|29615|1628
AALTER|KASTERLEE|128446|4663
AALTER|KEERBERGEN|100500|4411
AALTER|KINROOI|193112|7180
AALTER|KLUISBERGEN|56980|2764
AALTER|KNESSELARE|6706|596
AALTER|KNOKKE-HEIST|36752|2237
AALTER|KOEKELARE|64644|2586
AALTER|KOKSIJDE|80379|3038
AALTER|KONTICH|88389|3307
AALTER|KORTEMARK|37576|2384
AALTER|KORTENAKEN|134958|4873
AALTER|KORTENBERG|89639|3371
AALTER|KORTESSEM|165723|5659
AALTER|KORTRIJK|65191|2346
AALTER|KRAAINEM|85417|3129
AALTER|KRUIBEKE|69813|2775
AALTER|KRUISHOUTEM|23656|1665
AALTER|KUURNE|34135|2339
AALTER|LAAKDAL|128436|4677
AALTER|LAARNE|34709|1551
AALTER|LANAKEN|180946|6491
AALTER|LANDEN|136629|4781
AALTER|LANGEMARK-POELKAPELLE|48922|3064
AALTER|LEBBEKE|62205|2917
AALTER|LEDE|46856|1933
AALTER|LEDEGEM|42874|2627
AALTER|LENDELEDE|31642|2180
AALTER|LENNIK|68289|3036
AALTER|LEOPOLDSBURG|145588|5609
AALTER|LEUVEN|103190|4004
AALTER|LICHTERVELDE|30492|1955
AALTER|LIEDEKERKE|57826|2242
AALTER|LIER|103441|4323
AALTER|LIERDE|53786|2556
AALTER|LILLE|112753|4082
AALTER|LINKEBEEK|79846|3316
AALTER|LINT|92414|3736
AALTER|LINTER|130846|4857
AALTER|LOCHRISTI|38165|1729
AALTER|LOKEREN|47995|1982
AALTER|LOMMEL|149693|6258
AALTER|LONDERZEEL|82081|2999
AALTER|LO-RENINGE|90724|3749
AALTER|LOVENDEGEM|16610|1216
AALTER|LUBBEEK|116842|4450
AALTER|LUMMEN|145516|5129
AALTER|MAARKEDAL|50417|2439
AALTER|MAASEIK|190037|6869
AALTER|MAASMECHELEN|180240|6153
AALTER|MACHELEN|83241|3139
AALTER|MALDEGEM|14531|1026
AALTER|MALLE|108859|4113
AALTER|MECHELEN|94766|3670
AALTER|MEERHOUT|130910|4923
AALTER|MEEUWEN-GRUITRODE|176558|6280
AALTER|MEISE|73745|2607
AALTER|MELLE|29724|1218
AALTER|MENEN|50080|2633
AALTER|MERCHTEM|71055|3196
AALTER|MERELBEKE|28772|1278
AALTER|MERKSPLAS|123925|4873
AALTER|MESEN|66700|3306
AALTER|MEULEBEKE|21779|1436
AALTER|MIDDELKERKE|66764|2579
AALTER|MOERBEKE|53978|2566
AALTER|MOL|134352|5538
AALTER|MOORSLEDE|42668|2563
AALTER|MORTSEL|84133|3732
AALTER|NAZARETH|22757|1412
AALTER|NEERPELT|172606|6440
AALTER|NEVELE|11661|715
AALTER|NIEL|89206|3597
AALTER|NIEUWERKERKEN|150814|5668
AALTER|NIEUWPOORT|71448|2598
AALTER|NIJLEN|102913|3986
AALTER|NINOVE|57858|2429
AALTER|OLEN|113647|4186
AALTER|OOSTENDE|54935|1975
AALTER|OOSTERZELE|34749|1462
AALTER|OOSTKAMP|33127|1456
AALTER|OOSTROZEBEKE|23818|1599
AALTER|OPGLABBEEK|171687|6024
AALTER|OPWIJK|61481|2976
AALTER|OUDENAARDE|45005|2119
AALTER|OUDENBURG|51014|1946
AALTER|OUD-HEVERLEE|98968|3744
AALTER|OUD-TURNHOUT|126129|4692
AALTER|OVERIJSE|98559|3665
AALTER|OVERPELT|179909|6420
AALTER|PEER|171490|6271
AALTER|PEPINGEN|70270|3141
AALTER|PITTEM|19096|1272
AALTER|POPERINGE|79614|3793
AALTER|PUTTE|110113|4130
AALTER|PUURS|71905|2988
AALTER|RANST|92512|3762
AALTER|RAVELS|131361|5019
AALTER|RETIE|132326|4791
AALTER|RIEMST|183163|6269
AALTER|RIJKEVORSEL|114952|4559
AALTER|ROESELARE|29829|1941
AALTER|RONSE|56637|2694
AALTER|ROOSDAAL|61636|2619
AALTER|ROTSELAAR|109482|4017
AALTER|RUISELEDE|7174|622
AALTER|RUMST|92788|3411
AALTER|SCHELLE|87733|3523
AALTER|SCHERPENHEUVEL-ZICHEM|127409|4653
AALTER|SCHILDE|94601|3821
AALTER|SCHOTEN|89729|3664
AALTER|SINT-AMANDS|65939|3361
AALTER|SINT-GENESIUS-RODE|85794|3467
AALTER|SINT-GILLIS-WAAS|68430|2915
AALTER|SINT-KATELIJNE-WAVER|103753|3797
AALTER|SINT-LAUREINS|22721|1514
AALTER|SINT-LIEVENS-HOUTEM|38634|1701
AALTER|SINT-MARTENS-LATEM|23826|1134
AALTER|SINT-NIKLAAS|59519|2158
AALTER|SINT-PIETERS-LEEUW|78580|3084
AALTER|SINT-TRUIDEN|139855|5537
AALTER|SPIERE-HELKIJN|75094|3172
AALTER|STABROEK|97064|3642
AALTER|STADEN|40653|2550
AALTER|STEENOKKERZEEL|86176|3310
AALTER|STEKENE|62611|2899
AALTER|TEMSE|62038|2372
AALTER|TERNAT|59859|2286
AALTER|TERVUREN|91440|3297
AALTER|TESSENDERLO|134359|5156
AALTER|TIELT|14311|973
AALTER|TIELT-WINGE|126350|4504
AALTER|TIENEN|121171|4403
AALTER|TONGEREN|163478|5863
AALTER|TORHOUT|47929|1996
AALTER|TREMELO|115320|4396
AALTER|TURNHOUT|122394|4552
AALTER|VEURNE|79615|2887
AALTER|VILVOORDE|78184|2966
AALTER|VLETEREN|92935|3524
AALTER|VOEREN|186292|6544
AALTER|VORSELAAR|112249|4424
AALTER|VOSSELAAR|119554|4415
AALTER|WAARSCHOOT|19082|1454
AALTER|WAASMUNSTER|53649|2081
AALTER|WACHTEBEKE|47741|2261
AALTER|WAREGEM|27179|2100
AALTER|WELLEN|165956|6024
AALTER|WEMMEL|71181|2668
AALTER|WERVIK|54763|2760
AALTER|WESTERLO|122150|4874
AALTER|WETTEREN|36259|1617
AALTER|WEVELGEM|46089|2408
AALTER|WEZEMBEEK-OPPEM|86031|3024
AALTER|WICHELEN|44271|2303
AALTER|WIELSBEKE|27941|1774
AALTER|WIJNEGEM|89185|3487
AALTER|WILLEBROEK|76492|3326
AALTER|WINGENE|15088|1240
AALTER|WOMMELGEM|89237|3471
AALTER|WORTEGEM-PETEGEM|31016|2177
AALTER|WUUSTWEZEL|112859|4194
AALTER|ZANDHOVEN|99045|3732
AALTER|ZAVENTEM|82503|3025
AALTER|ZEDELGEM|40511|1721
AALTER|ZELE|49597|2081
AALTER|ZELZATE|42338|2308
AALTER|ZEMST|91225|3395
AALTER|ZINGEM|38919|1839
AALTER|ZOERSEL|105325|3855
AALTER|ZOMERGEM|10347|884
AALTER|ZONHOVEN|154792|5428
AALTER|ZONNEBEKE|63457|2945
AALTER|ZOTTEGEM|44436|2113
AALTER|ZOUTLEEUW|133635|4982
AALTER|ZUIENKERKE|49885|2134
AALTER|ZULTE|21312|1518
AALTER|ZUTENDAAL|172960|5984
AALTER|ZWALM|43989|2365
AALTER|ZWEVEGEM|63170|2333
AALTER|ZWIJNDRECHT|73728|2747
AARSCHOT|AARSCHOT|0|0
AARSCHOT|AARTSELAAR|75804|3199
AARSCHOT|AFFLIGEM|68700|2899
AARSCHOT|ALKEN|51305|2177
AARSCHOT|ALVERINGEM|188405|6677
AARSCHOT|ANTWERPEN|55717|3480
AARSCHOT|ANZEGEM|128393|4853
AARSCHOT|ARDOOIE|159681|5716
AARSCHOT|ARENDONK|47043|3719
AARSCHOT|AS|61765|2466
AARSCHOT|ASSE|60698|2835
AARSCHOT|ASSENEDE|107597|4959
AARSCHOT|AVELGEM|137588|5455
AARSCHOT|BAARLE-HERTOG|60005|4186
AARSCHOT|BALEN|38434|2825
AARSCHOT|BEERNEM|131497|4914
AARSCHOT|BEERSE|43814|3307
AARSCHOT|BEERSEL|68897|2829
AARSCHOT|BEGIJNENDIJK|7350|682
AARSCHOT|BEKKEVOORT|18346|981
AARSCHOT|BERINGEN|37949|1709
AARSCHOT|BERLAAR|22517|1767
AARSCHOT|BERLARE|86463|4012
AARSCHOT|BERTEM|27598|1465
AARSCHOT|BEVER|103903|4116
AARSCHOT|BEVEREN|68683|3755
AARSCHOT|BIERBEEK|32976|1709
AARSCHOT|BILZEN|61904|2469
AARSCHOT|BLANKENBERGE|157053|6075
AARSCHOT|BOCHOLT|76845|3390
AARSCHOT|BOECHOUT|34451|2478
AARSCHOT|BONHEIDEN|23264|1939
AARSCHOT|BOOM|70833|2947
AARSCHOT|BOORTMEERBEEK|22092|1970
AARSCHOT|BORGLOON|65986|2817
AARSCHOT|BORNEM|74482|3221
AARSCHOT|BORSBEEK|37902|2835
AARSCHOT|BOUTERSEM|21014|1528
AARSCHOT|BRAKEL|100457|4616
AARSCHOT|BRASSCHAAT|62688|3423
AARSCHOT|BRECHT|77747|3779
AARSCHOT|BREDENE|157424|5795
AARSCHOT|BREE|74104|3345
AARSCHOT|BRUGGE|148107|5724
AARSCHOT|BUGGENHOUT|68645|3250
AARSCHOT|DAMME|148445|6052
AARSCHOT|DE HAAN|157867|6079
AARSCHOT|DE PANNE|188481|6829
AARSCHOT|DE PINTE|105146|4063
AARSCHOT|DEERLIJK|130931|4835
AARSCHOT|DEINZE|114774|4539
AARSCHOT|DENDERLEEUW|70535|2978
AARSCHOT|DENDERMONDE|74909|4046
AARSCHOT|DENTERGEM|125525|4885
AARSCHOT|DESSEL|39817|3072
AARSCHOT|DESTELBERGEN|105626|4033
AARSCHOT|DIEPENBEEK|55303|2224
AARSCHOT|DIEST|17578|1371
AARSCHOT|DIKSMUIDE|176125|6356
AARSCHOT|DILBEEK|58303|2535
AARSCHOT|DILSEN-STOKKEM|70511|2764
AARSCHOT|DROGENBOS|65544|2770
AARSCHOT|DUFFEL|32360|2380
AARSCHOT|EDEGEM|72273|2929
AARSCHOT|EEKLO|123757|5057
AARSCHOT|ERPE-MERE|81803|3348
AARSCHOT|ESSEN|87136|4725
AARSCHOT|EVERGEM|114044|4452
AARSCHOT|GALMAARDEN|87783|4320
AARSCHOT|GAVERE|110507|4346
AARSCHOT|GEEL|26429|2199
AARSCHOT|GEETBETS|33176|1733
AARSCHOT|GENK|57535|2289
AARSCHOT|GENT|103690|4224
AARSCHOT|GERAARDSBERGEN|97693|4445
AARSCHOT|GINGELOM|65043|2555
AARSCHOT|GISTEL|160158|5753
AARSCHOT|GLABBEEK|21253|1514
AARSCHOT|GOOIK|73047|3375
AARSCHOT|GRIMBERGEN|48538|2210
AARSCHOT|GROBBENDONK|31246|2210
AARSCHOT|HAACHT|16809|1455
AARSCHOT|HAALTERT|75363|3117
AARSCHOT|HALEN|26330|1283
AARSCHOT|HALLE|78081|3273
AARSCHOT|HAM|45087|2213
AARSCHOT|HAMME|82372|4264
AARSCHOT|HAMONT-ACHEL|81898|3822
AARSCHOT|HARELBEKE|135104|5119
AARSCHOT|HASSELT|47804|2035
AARSCHOT|HECHTEL-EKSEL|56864|2543
AARSCHOT|HEERS|83421|3151
AARSCHOT|HEIST-OP-DEN-BERG|14948|1212
AARSCHOT|HEMIKSEM|79910|3413
AARSCHOT|HERENT|19607|1150
AARSCHOT|HERENTALS|25553|2172
AARSCHOT|HERENTHOUT|24229|1887
AARSCHOT|HERK-DE-STAD|30966|1646
AARSCHOT|HERNE|97811|4066
AARSCHOT|HERSELT|9084|770
AARSCHOT|HERSTAPPE|86860|3232
AARSCHOT|HERZELE|86926|3696
AARSCHOT|HEUSDEN-ZOLDER|44010|2029
AARSCHOT|HEUVELLAND|176370|6632
AARSCHOT|HOEGAARDEN|29642|2205
AARSCHOT|HOEILAART|47869|2194
AARSCHOT|HOESELT|61878|2460
AARSCHOT|HOLSBEEK|13284|859
AARSCHOT|HOOGLEDE|164311|6124
AARSCHOT|HOOGSTRATEN|53886|4149
AARSCHOT|HOREBEKE|103016|4719
AARSCHOT|HOUTHALEN-HELCHTEREN|46262|1880
AARSCHOT|HOUTHULST|176470|6764
AARSCHOT|HOVE|35602|2693
AARSCHOT|HULDENBERG|33812|1927
AARSCHOT|HULSHOUT|14524|1242
AARSCHOT|ICHTEGEM|158299|6037
